Format Version,1.2,Take Name,Take 2025-02-14 10.48.41 AM,Capture Frame Rate,60,Export Frame Rate,60,Capture Start Time,2025-02-14 10.48.41.561 AM,Total Frames,1121,Rotation Type,Quaternion,Global,,
,,,,,,,,,,,,,,,,
,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Arm_finger,Arm_finger,Arm_finger,Arm_hand,Arm_hand,Arm_hand,Arm_thumb,Arm_thumb,Arm_thumb,Arm_shoulder,Arm_shoulder,Arm_shoulder,Arm_elbow,Arm_elbow,Arm_elbow
,,8392B20CF49E357145CE0C9500000001,8392B20CF49E357145CE0C9500000001,8392B20CF49E357145CE0C9500000001,8392B20CF49E357145CE0C9500000002,8392B20CF49E357145CE0C9500000002,8392B20CF49E357145CE0C9500000002,8392B20CF49E357145CE0C9500000000,8392B20CF49E357145CE0C9500000000,8392B20CF49E357145CE0C9500000000,8392B20CF49E357145CE0C9500000005,8392B20CF49E357145CE0C9500000005,8392B20CF49E357145CE0C9500000005,8392B20CF49E357145CE0C9500000004,8392B20CF49E357145CE0C9500000004,8392B20CF49E357145CE0C9500000004
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
49,0.816667,0.179538,0.328968,0.012496,0.05212,0.341645,0.021561,0.118977,0.276651,-0.037064,-0.327501,0.550044,-0.060331,-0.222239,0.34511,0.053161
50,0.833333,0.179131,0.330807,0.012878,0.052093,0.341636,0.021426,0.11905,0.276773,-0.037189,-0.327454,0.550056,-0.06046,-0.222198,0.345116,0.053038
51,0.85,0.178729,0.332192,0.013121,0.052073,0.341629,0.021292,0.119117,0.276878,-0.037309,-0.327407,0.550069,-0.060586,-0.222159,0.345123,0.052918
52,0.866667,0.178365,0.332995,0.013191,0.052059,0.341622,0.021158,0.119175,0.276962,-0.037423,-0.32736,0.550083,-0.060708,-0.222122,0.345131,0.052802
53,0.883333,0.178068,0.333084,0.013047,0.05205,0.341619,0.021021,0.119223,0.277022,-0.037527,-0.327312,0.550098,-0.060828,-0.222088,0.34514,0.05269
54,0.9,0.177856,0.332323,0.012662,0.052049,0.34162,0.020879,0.119259,0.277053,-0.037621,-0.327264,0.550112,-0.060944,-0.222058,0.345149,0.052581
55,0.916667,0.177732,0.330559,0.012007,0.052059,0.34163,0.02073,0.119278,0.277052,-0.037699,-0.327214,0.550126,-0.061058,-0.222032,0.345158,0.052476
56,0.933333,0.177677,0.327624,0.011052,0.052086,0.341652,0.020571,0.119277,0.277011,-0.037761,-0.327164,0.550141,-0.061169,-0.222012,0.345171,0.052377
57,0.95,0.17763,0.323411,0.009792,0.052136,0.341689,0.020399,0.119251,0.276923,-0.037808,-0.327114,0.550156,-0.061279,-0.221996,0.345188,0.052285
58,0.966667,0.177461,0.318029,0.008265,0.052218,0.341732,0.020206,0.119197,0.276772,-0.037848,-0.327063,0.550175,-0.061389,-0.221984,0.345211,0.052201
59,0.983333,0.177028,0.311924,0.006565,0.052333,0.341763,0.019991,0.119111,0.276535,-0.037883,-0.327012,0.550197,-0.061499,-0.22197,0.345243,0.052122
60,1,0.176299,0.305791,0.004847,0.052469,0.341757,0.01976,0.119,0.276206,-0.037919,-0.326959,0.550222,-0.061611,-0.221952,0.34528,0.052049
61,1.016667,0.175404,0.300337,0.00329,0.0526,0.341695,0.019527,0.118885,0.275804,-0.037961,-0.326901,0.550249,-0.061724,-0.221929,0.345318,0.051982
62,1.033333,0.174562,0.296049,0.002028,0.0527,0.341573,0.019307,0.118776,0.275364,-0.038009,-0.326837,0.550277,-0.061839,-0.221906,0.34535,0.051922
63,1.05,0.17395,0.293126,0.001111,0.05275,0.341402,0.019111,0.118676,0.27493,-0.03806,-0.326766,0.550303,-0.061953,-0.221888,0.34537,0.051868
64,1.066667,0.173647,0.291555,0.000521,0.052746,0.341205,0.018943,0.118586,0.274535,-0.038107,-0.32669,0.550328,-0.062064,-0.22188,0.345374,0.051815
65,1.083333,0.173678,0.29128,0.000228,0.05269,0.341004,0.018798,0.118506,0.274195,-0.038145,-0.326612,0.550348,-0.062169,-0.221882,0.345364,0.05176
66,1.1,0.174055,0.292297,0.000213,0.052588,0.340809,0.018671,0.118435,0.27391,-0.038169,-0.326534,0.550366,-0.06227,-0.221895,0.345341,0.051703
67,1.116667,0.17476,0.294637,0.000462,0.052445,0.340625,0.018561,0.118378,0.273682,-0.038178,-0.326457,0.550381,-0.062365,-0.221915,0.34531,0.051646
68,1.133333,0.175681,0.298222,0.000948,0.052271,0.340459,0.018471,0.118337,0.273516,-0.038175,-0.326384,0.550392,-0.062457,-0.221938,0.345276,0.051591
69,1.15,0.176614,0.302746,0.001619,0.052082,0.340321,0.018405,0.118318,0.273425,-0.038164,-0.326313,0.550402,-0.062547,-0.221961,0.345244,0.051538
70,1.166667,0.177368,0.307717,0.002416,0.051895,0.340227,0.018363,0.118323,0.27342,-0.038147,-0.326247,0.550408,-0.062635,-0.221979,0.345218,0.051486
71,1.183333,0.17785,0.312664,0.003289,0.051725,0.340185,0.018339,0.118351,0.273495,-0.038128,-0.326186,0.550414,-0.062722,-0.221992,0.345201,0.051435
72,1.2,0.178062,0.317297,0.00419,0.051581,0.340193,0.018324,0.118393,0.273627,-0.038113,-0.326131,0.550419,-0.062808,-0.221998,0.345198,0.051386
73,1.216667,0.178042,0.321484,0.005067,0.051468,0.340241,0.018311,0.118444,0.273789,-0.038106,-0.326082,0.550426,-0.062893,-0.221997,0.345211,0.051338
74,1.233333,0.177843,0.325132,0.005872,0.051387,0.340318,0.0183,0.118496,0.273967,-0.038111,-0.32604,0.550437,-0.062977,-0.221989,0.34524,0.051293
75,1.25,0.177535,0.328108,0.006557,0.051334,0.340415,0.01829,0.118548,0.274157,-0.03813,-0.326005,0.550453,-0.063059,-0.221974,0.345283,0.051249
76,1.266667,0.177196,0.330249,0.007059,0.051307,0.340529,0.01828,0.118595,0.274353,-0.038164,-0.325975,0.550472,-0.063139,-0.221955,0.345335,0.051207
77,1.283333,0.176894,0.331394,0.007302,0.051299,0.340653,0.018262,0.118635,0.274547,-0.038213,-0.325945,0.550493,-0.063218,-0.221933,0.345394,0.051165
78,1.3,0.176671,0.331412,0.007241,0.051306,0.340784,0.018228,0.118664,0.274725,-0.038274,-0.325916,0.550514,-0.063295,-0.221909,0.345454,0.051126
79,1.316667,0.176541,0.330175,0.006858,0.051327,0.340917,0.018172,0.118679,0.274874,-0.038347,-0.325884,0.550534,-0.063368,-0.221887,0.345512,0.051088
80,1.333333,0.176481,0.327553,0.006156,0.051364,0.341052,0.018092,0.118676,0.274984,-0.038432,-0.325852,0.550551,-0.063437,-0.221867,0.345564,0.051052
81,1.35,0.176415,0.323466,0.00517,0.051423,0.341184,0.017988,0.118653,0.275044,-0.03853,-0.325818,0.550565,-0.063501,-0.221849,0.345609,0.051018
82,1.366667,0.176193,0.318016,0.003957,0.051513,0.341303,0.017865,0.11861,0.275044,-0.038642,-0.325782,0.550577,-0.063559,-0.221833,0.345646,0.050987
83,1.383333,0.175641,0.311602,0.002584,0.051638,0.341395,0.017727,0.118552,0.27497,-0.038764,-0.325746,0.550587,-0.063614,-0.221816,0.345676,0.050959
84,1.4,0.17469,0.30491,0.001158,0.05179,0.341435,0.017581,0.118487,0.27481,-0.038885,-0.325708,0.550595,-0.063665,-0.221795,0.345697,0.050932
85,1.416667,0.173452,0.298707,-0.000183,0.051947,0.341405,0.017435,0.118419,0.274566,-0.038996,-0.325668,0.550601,-0.063714,-0.221769,0.345705,0.050906
86,1.433333,0.172176,0.293589,-0.001303,0.052077,0.341296,0.017295,0.11835,0.274256,-0.039089,-0.325625,0.550601,-0.063759,-0.221743,0.345695,0.050882
87,1.45,0.171112,0.289853,-0.002122,0.052161,0.341121,0.017169,0.11828,0.273913,-0.039167,-0.325578,0.550594,-0.063799,-0.221721,0.345662,0.05086
88,1.466667,0.170427,0.287563,-0.00264,0.052191,0.3409,0.017061,0.118211,0.27357,-0.039231,-0.325529,0.550576,-0.063834,-0.221709,0.345605,0.050839
89,1.483333,0.170217,0.286699,-0.002879,0.05217,0.340653,0.016973,0.118145,0.27325,-0.039285,-0.32548,0.55055,-0.063863,-0.221709,0.345527,0.050816
90,1.5,0.170536,0.287283,-0.002848,0.052099,0.340394,0.016901,0.118083,0.272965,-0.039331,-0.325432,0.550516,-0.063887,-0.221722,0.345431,0.05079
91,1.516667,0.171382,0.289364,-0.002554,0.05198,0.340132,0.016843,0.118025,0.27272,-0.039369,-0.325388,0.550479,-0.063906,-0.221745,0.345325,0.050762
92,1.533333,0.172626,0.292904,-0.002029,0.051825,0.339876,0.016803,0.117974,0.272526,-0.0394,-0.325349,0.55044,-0.06392,-0.221777,0.345215,0.050733
93,1.55,0.173993,0.297645,-0.001331,0.051649,0.339639,0.01678,0.117932,0.272393,-0.039425,-0.325315,0.550403,-0.06393,-0.221815,0.345109,0.050707
94,1.566667,0.175182,0.303072,-0.000524,0.051467,0.339437,0.016778,0.117903,0.272335,-0.03944,-0.325285,0.550366,-0.063937,-0.221855,0.345012,0.050684
95,1.583333,0.176005,0.308568,0.00035,0.051293,0.339284,0.016798,0.117888,0.272363,-0.039448,-0.325261,0.550331,-0.063941,-0.221895,0.344928,0.050668
96,1.6,0.176432,0.313633,0.001263,0.051142,0.339186,0.016834,0.117882,0.272465,-0.039455,-0.325241,0.550298,-0.063941,-0.221933,0.34486,0.050659
97,1.616667,0.176525,0.31796,0.002167,0.051021,0.339136,0.016883,0.117879,0.272614,-0.039466,-0.325226,0.55027,-0.063939,-0.221968,0.344813,0.05066
98,1.633333,0.17638,0.321331,0.002991,0.050932,0.339128,0.016942,0.117877,0.272777,-0.039476,-0.325216,0.550246,-0.063936,-0.221997,0.344788,0.05067
